ts,tid,pid,Python id,dur,Ev Idx,cat,ph,name,Python module id,Python parent id
6083647121728.289,383547,383547,528,90.08,891,python_function,X,torch/nn/modules/module.py(1740): _call_impl,,527
6083647121728.87,383547,383547,529,1.189,892,python_function,X,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>,,528
6083647121731.62,383547,383547,530,86.478,893,python_function,X,torch/nn/modules/activation.py(268): forward,,528
6083647121732.664,383547,383547,531,85.195,894,python_function,X,torch/nn/functional.py(1745): hardtanh,,530
6083647121732.961,383547,383547,532,0.333,895,python_function,X,<built-in function _has_torch_function_unary>,,531
6083647121734.334,383547,383547,533,83.276,896,python_function,X,<built-in function hardtanh_>,,531
6083647121826.461,383547,383547,534,472.528,897,python_function,X,nn.Module: Sequential_13,13,444
6083647121827.529,383547,383547,535,470.951,898,python_function,X,torch/nn/modules/module.py(1740): _call_impl,,534
6083647121828.03,383547,383547,536,0.991,899,python_function,X,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>,,535
6083647121830.713,383547,383547,537,467.501,900,python_function,X,torch/nn/modules/container.py(248): forward,,535
6083647121831.134,383547,383547,538,1.543,901,python_function,X,torch/nn/modules/container.py(240): __iter__,,537
6083647121831.733,383547,383547,539,0.253,902,python_function,X,<built-in method values of collections.defaultdict object at 0x7f408de37ba0>,,538
6083647121832.184,383547,383547,540,0.331,903,python_function,X,<built-in function iter>,,538
6083647121840.942,383547,383547,541,157.564,904,python_function,X,nn.Module: Conv2d_9,9,537
6083647121841.774,383547,383547,542,156.06,905,python_function,X,torch/nn/modules/module.py(1740): _call_impl,,541
6083647121842.046,383547,383547,543,0.385,906,python_function,X,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>,,542
6083647121843.638,383547,383547,544,153.851,907,python_function,X,torch/nn/modules/conv.py(553): forward,,542
6083647121845.83,383547,383547,545,0.959,908,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,544
6083647121847.73,383547,383547,546,0.428,909,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,544
6083647121848.469,383547,383547,547,148.568,910,python_function,X,torch/nn/modules/conv.py(536): _conv_forward,,544
6083647121849.836,383547,383547,548,146.903,911,python_function,X,<built-in method conv2d of type object at 0x7f41e7e5f1c0>,,547
6083647122008.447,383547,383547,549,181.541,912,python_function,X,nn.Module: BatchNorm2d_9,9,537
6083647122009.919,383547,383547,550,179.502,913,python_function,X,torch/nn/modules/module.py(1740): _call_impl,,549
6083647122010.579,383547,383547,551,1.393,914,python_function,X,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>,,550
6083647122013.603,383547,383547,552,175.431,915,python_function,X,torch/nn/modules/batchnorm.py(159): forward,,550
6083647122014.127,383547,383547,553,1.104,916,python_function,X,torch/nn/modules/batchnorm.py(450): _check_input_dim,,552
6083647122014.43,383547,383547,554,0.451,917,python_function,X,<built-in method dim of Tensor object at 0x7f41663e0fe0>,,553
6083647122017.808,383547,383547,555,1.216,918,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,552
6083647122020.076,383547,383547,556,0.564,919,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,552
6083647122021.032,383547,383547,557,28.83,920,python_function,X,<built-in method add_ of Tensor object at 0x7f408c6d2390>,,552
6083647122052.625,383547,383547,558,0.983,921,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,552
6083647122054.785,383547,383547,559,0.71,922,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,552
6083647122056.558,383547,383547,560,0.381,923,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,552
6083647122057.854,383547,383547,561,0.33,924,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,552
6083647122058.806,383547,383547,562,129.881,925,python_function,X,torch/nn/functional.py(2781): batch_norm,,552
6083647122059.167,383547,383547,563,0.411,926,python_function,X,<built-in function _has_torch_function_variadic>,,562
6083647122060.031,383547,383547,564,1.229,927,python_function,X,<built-in method size of Tensor object at 0x7f41663e0fe0>,,562
6083647122061.685,383547,383547,565,3.482,928,python_function,X,torch/nn/functional.py(2762): _verify_batch_size,,562
6083647122062.416,383547,383547,566,0.243,929,python_function,X,<built-in function len>,,565
6083647122067.835,383547,383547,567,0.816,930,python_function,X,torch/backends/__init__.py(38): __get__,,562
6083647122068.217,383547,383547,568,0.357,931,python_function,X,<built-in function _get_cudnn_enabled>,,567
6083647122069.038,383547,383547,569,119.451,932,python_function,X,<built-in method batch_norm of type object at 0x7f41e7e5f1c0>,,562
6083647122198.197,383547,383547,570,99.186,933,python_function,X,nn.Module: ReLU6_9,9,537
6083647122199.618,383547,383547,571,97.261,934,python_function,X,torch/nn/modules/module.py(1740): _call_impl,,570
6083647122200.117,383547,383547,572,1.303,935,python_function,X,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>,,571
6083647122203.205,383547,383547,573,93.403,936,python_function,X,torch/nn/modules/activation.py(268): forward,,571
6083647122209.577,383547,383547,574,86.821,937,python_function,X,torch/nn/functional.py(1745): hardtanh,,573
6083647122209.924,383547,383547,575,0.355,938,python_function,X,<built-in function _has_torch_function_unary>,,574
6083647122211.453,383547,383547,576,84.661,939,python_function,X,<built-in function hardtanh_>,,574
6083647122304.09,383547,383547,577,57.134,940,python_function,X,nn.Module: MaxPool2d_3,3,444
6083647122305.277,383547,383547,578,55.501,941,python_function,X,torch/nn/modules/module.py(1740): _call_impl,,577
6083647122305.739,383547,383547,579,1.129,942,python_function,X,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>,,578
6083647122308.703,383547,383547,580,51.884,943,python_function,X,torch/nn/modules/pooling.py(212): forward,,578
6083647122310.331,383547,383547,581,49.775,944,python_function,X,torch/_jit_internal.py(614): fn,,580
6083647122311.896,383547,383547,582,47.672,945,python_function,X,torch/nn/functional.py(807): _max_pool2d,,581
6083647122312.123,383547,383547,583,0.199,946,python_function,X,<built-in function _has_torch_function_unary>,,582
6083647122312.872,383547,383547,584,46.534,947,python_function,X,<built-in method max_pool2d of type object at 0x7f41e7e5f1c0>,,582
6083647122367.447,383547,383547,585,1.995,948,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,90
6083647122372.741,383547,383547,586,1524.762,949,python_function,X,nn.Module: Sequential_14,14,90
6083647122373.5,383547,383547,587,1523.526,950,python_function,X,torch/nn/modules/module.py(1740): _call_impl,,586
6083647122373.856,383547,383547,588,0.946,951,python_function,X,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>,,587
6083647122376.247,383547,383547,589,1520.524,952,python_function,X,torch/nn/modules/container.py(248): forward,,587
6083647122376.71,383547,383547,590,1.671,953,python_function,X,torch/nn/modules/container.py(240): __iter__,,589
6083647122377.294,383547,383547,591,0.283,954,python_function,X,<built-in method values of collections.defaultdict object at 0x7f408de37ba0>,,590
6083647122377.862,383547,383547,592,0.364,955,python_function,X,<built-in function iter>,,590
6083647122380.166,383547,383547,593,484.802,956,python_function,X,nn.Module: Sequential_15,15,589
6083647122380.849,383547,383547,594,483.623,957,python_function,X,torch/nn/modules/module.py(1740): _call_impl,,593
6083647122381.083,383547,383547,595,0.307,958,python_function,X,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>,,594
6083647122382.523,383547,383547,596,481.678,959,python_function,X,torch/nn/modules/container.py(248): forward,,594
6083647122382.712,383547,383547,597,0.712,960,python_function,X,torch/nn/modules/container.py(240): __iter__,,596
6083647122383.034,383547,383547,598,0.085,961,python_function,X,<built-in method values of collections.defaultdict object at 0x7f408de37ba0>,,597
6083647122383.248,383547,383547,599,0.095,962,python_function,X,<built-in function iter>,,597
6083647122393.934,383547,383547,600,171.768,963,python_function,X,nn.Module: Conv2d_10,10,596
6083647122394.781,383547,383547,601,170.406,964,python_function,X,torch/nn/modules/module.py(1740): _call_impl,,600
6083647122395.054,383547,383547,602,0.454,965,python_function,X,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>,,601
6083647122396.713,383547,383547,603,168.13,966,python_function,X,torch/nn/modules/conv.py(553): forward,,601
6083647122398.112,383547,383547,604,0.633,967,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,603
6083647122400.075,383547,383547,605,0.371,968,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,603
6083647122400.784,383547,383547,606,163.584,969,python_function,X,torch/nn/modules/conv.py(536): _conv_forward,,603
6083647122402.097,383547,383547,607,161.928,970,python_function,X,<built-in method conv2d of type object at 0x7f41e7e5f1c0>,,606
6083647122574.751,383547,383547,608,186.024,971,python_function,X,nn.Module: BatchNorm2d_10,10,596
6083647122576.288,383547,383547,609,183.941,972,python_function,X,torch/nn/modules/module.py(1740): _call_impl,,608
6083647122576.819,383547,383547,610,1.519,973,python_function,X,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>,,609
6083647122580.003,383547,383547,611,179.871,974,python_function,X,torch/nn/modules/batchnorm.py(159): forward,,609
6083647122580.576,383547,383547,612,1.212,975,python_function,X,torch/nn/modules/batchnorm.py(450): _check_input_dim,,611
6083647122580.988,383547,383547,613,0.43,976,python_function,X,<built-in method dim of Tensor object at 0x7f41663e0fe0>,,612
6083647122585.003,383547,383547,614,1.494,977,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,611
6083647122587.528,383547,383547,615,0.607,978,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,611
6083647122588.489,383547,383547,616,30.039,979,python_function,X,<built-in method add_ of Tensor object at 0x7f408c6d2390>,,611
6083647122621.36,383547,383547,617,0.869,980,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,611
6083647122623.313,383547,383547,618,0.71,981,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,611
6083647122625.058,383547,383547,619,0.346,982,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,611
6083647122626.306,383547,383547,620,0.325,983,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,611
6083647122627.235,383547,383547,621,132.331,984,python_function,X,torch/nn/functional.py(2781): batch_norm,,611
6083647122627.642,383547,383547,622,0.404,985,python_function,X,<built-in function _has_torch_function_variadic>,,621
6083647122628.468,383547,383547,623,1.147,986,python_function,X,<built-in method size of Tensor object at 0x7f41663e0fe0>,,621
6083647122629.981,383547,383547,624,3.369,987,python_function,X,torch/nn/functional.py(2762): _verify_batch_size,,621
6083647122630.681,383547,383547,625,0.253,988,python_function,X,<built-in function len>,,624
6083647122636.21,383547,383547,626,0.84,989,python_function,X,torch/backends/__init__.py(38): __get__,,621
6083647122636.585,383547,383547,627,0.376,990,python_function,X,<built-in function _get_cudnn_enabled>,,626
6083647122637.455,383547,383547,628,121.886,991,python_function,X,<built-in method batch_norm of type object at 0x7f41e7e5f1c0>,,621
6083647122766.759,383547,383547,629,96.575,992,python_function,X,nn.Module: ReLU6_10,10,596
6083647122768.061,383547,383547,630,94.869,993,python_function,X,torch/nn/modules/module.py(1740): _call_impl,,629
6083647122768.637,383547,383547,631,1.397,994,python_function,X,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>,,630
6083647122771.755,383547,383547,632,90.861,995,python_function,X,torch/nn/modules/activation.py(268): forward,,630
6083647122772.875,383547,383547,633,89.535,996,python_function,X,torch/nn/functional.py(1745): hardtanh,,632
6083647122773.08,383547,383547,634,0.352,997,python_function,X,<built-in function _has_torch_function_unary>,,633
6083647122774.477,383547,383547,635,87.649,998,python_function,X,<built-in function hardtanh_>,,633
6083647122868.944,383547,383547,636,468.268,999,python_function,X,nn.Module: Sequential_16,16,589
6083647122870.016,383547,383547,637,466.781,1000,python_function,X,torch/nn/modules/module.py(1740): _call_impl,,636
6083647122870.41,383547,383547,638,1.087,1001,python_function,X,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>,,637
6083647122873.111,383547,383547,639,463.461,1002,python_function,X,torch/nn/modules/container.py(248): forward,,637
6083647122873.556,383547,383547,640,1.571,1003,python_function,X,torch/nn/modules/container.py(240): __iter__,,639
6083647122874.104,383547,383547,641,0.322,1004,python_function,X,<built-in method values of collections.defaultdict object at 0x7f408de37ba0>,,640
6083647122874.651,383547,383547,642,0.319,1005,python_function,X,<built-in function iter>,,640
6083647122880.957,383547,383547,643,168.507,1006,python_function,X,nn.Module: Conv2d_11,11,639
6083647122881.821,383547,383547,644,167.09,1007,python_function,X,torch/nn/modules/module.py(1740): _call_impl,,643
6083647122882.11,383547,383547,645,0.349,1008,python_function,X,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>,,644
6083647122883.71,383547,383547,646,164.865,1009,python_function,X,torch/nn/modules/conv.py(553): forward,,644
6083647122886.183,383547,383547,647,0.859,1010,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,646
6083647122888.182,383547,383547,648,0.378,1011,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,646
6083647122888.883,383547,383547,649,159.342,1012,python_function,X,torch/nn/modules/conv.py(536): _conv_forward,,646
6083647122890.256,383547,383547,650,157.683,1013,python_function,X,<built-in method conv2d of type object at 0x7f41e7e5f1c0>,,649
6083647123057.814,383547,383547,651,180.204,1014,python_function,X,nn.Module: BatchNorm2d_11,11,639
6083647123059.25,383547,383547,652,178.223,1015,python_function,X,torch/nn/modules/module.py(1740): _call_impl,,651
6083647123059.945,383547,383547,653,1.386,1016,python_function,X,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>,,652
6083647123063.065,383547,383547,654,174.068,1017,python_function,X,torch/nn/modules/batchnorm.py(159): forward,,652
6083647123063.618,383547,383547,655,1.051,1018,python_function,X,torch/nn/modules/batchnorm.py(450): _check_input_dim,,654
6083647123063.962,383547,383547,656,0.348,1019,python_function,X,<built-in method dim of Tensor object at 0x7f41663e0fe0>,,655
6083647123067.361,383547,383547,657,1.316,1020,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,654
6083647123069.692,383547,383547,658,0.624,1021,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,654
6083647123070.682,383547,383547,659,28.649,1022,python_function,X,<built-in method add_ of Tensor object at 0x7f408c6d2390>,,654
6083647123102.082,383547,383547,660,0.846,1023,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,654
6083647123104.024,383547,383547,661,0.626,1024,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,654
6083647123105.658,383547,383547,662,0.342,1025,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,654
6083647123106.889,383547,383547,663,0.351,1026,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,654
6083647123107.87,383547,383547,664,128.94,1027,python_function,X,torch/nn/functional.py(2781): batch_norm,,654
6083647123108.202,383547,383547,665,0.41,1028,python_function,X,<built-in function _has_torch_function_variadic>,,664
6083647123109.019,383547,383547,666,1.186,1029,python_function,X,<built-in method size of Tensor object at 0x7f41663e0fe0>,,664
6083647123110.534,383547,383547,667,3.306,1030,python_function,X,torch/nn/functional.py(2762): _verify_batch_size,,664
6083647123111.253,383547,383547,668,0.255,1031,python_function,X,<built-in function len>,,667
6083647123116.43,383547,383547,669,0.845,1032,python_function,X,torch/backends/__init__.py(38): __get__,,664
6083647123116.802,383547,383547,670,0.394,1033,python_function,X,<built-in function _get_cudnn_enabled>,,669
6083647123117.692,383547,383547,671,118.918,1034,python_function,X,<built-in method batch_norm of type object at 0x7f41e7e5f1c0>,,664
6083647123243.66,383547,383547,672,92.08,1035,python_function,X,nn.Module: ReLU6_11,11,639
6083647123244.891,383547,383547,673,90.419,1036,python_function,X,torch/nn/modules/module.py(1740): _call_impl,,672
6083647123245.422,383547,383547,674,1.198,1037,python_function,X,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>,,673
6083647123248.317,383547,383547,675,86.71,1038,python_function,X,torch/nn/modules/activation.py(268): forward,,673
6083647123249.224,383547,383547,676,85.555,1039,python_function,X,torch/nn/functional.py(1745): hardtanh,,675
6083647123249.507,383547,383547,677,0.341,1040,python_function,X,<built-in function _has_torch_function_unary>,,676
6083647123250.883,383547,383547,678,83.627,1041,python_function,X,<built-in function hardtanh_>,,676
6083647123341.212,383547,383547,679,492.572,1042,python_function,X,nn.Module: Sequential_17,17,589
6083647123342.311,383547,383547,680,490.974,1043,python_function,X,torch/nn/modules/module.py(1740): _call_impl,,679
6083647123342.858,383547,383547,681,0.959,1044,python_function,X,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>,,680
6083647123345.447,383547,383547,682,487.554,1045,python_function,X,torch/nn/modules/container.py(248): forward,,680
6083647123345.886,383547,383547,683,1.487,1046,python_function,X,torch/nn/modules/container.py(240): __iter__,,682
6083647123346.453,383547,383547,684,0.251,1047,python_function,X,<built-in method values of collections.defaultdict object at 0x7f408de37ba0>,,683
6083647123346.93,383547,383547,685,0.294,1048,python_function,X,<built-in function iter>,,683
6083647123353.722,383547,383547,686,169.086,1049,python_function,X,nn.Module: Conv2d_12,12,682
6083647123354.453,383547,383547,687,167.863,1050,python_function,X,torch/nn/modules/module.py(1740): _call_impl,,686
6083647123354.711,383547,383547,688,0.413,1051,python_function,X,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>,,687
6083647123356.397,383547,383547,689,165.6,1052,python_function,X,torch/nn/modules/conv.py(553): forward,,687
6083647123358.555,383547,383547,690,0.9,1053,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,689
6083647123360.44,383547,383547,691,0.39,1054,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,689
6083647123361.169,383547,383547,692,160.445,1055,python_function,X,torch/nn/modules/conv.py(536): _conv_forward,,689
6083647123362.458,383547,383547,693,158.873,1056,python_function,X,<built-in method conv2d of type object at 0x7f41e7e5f1c0>,,692
6083647123531.016,383547,383547,694,179.921,1057,python_function,X,nn.Module: BatchNorm2d_12,12,682
6083647123532.402,383547,383547,695,177.975,1058,python_function,X,torch/nn/modules/module.py(1740): _call_impl,,694
6083647123533.092,383547,383547,696,1.392,1059,python_function,X,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>,,695
6083647123536.638,383547,383547,697,173.422,1060,python_function,X,torch/nn/modules/batchnorm.py(159): forward,,695
6083647123537.19,383547,383547,698,1.153,1061,python_function,X,torch/nn/modules/batchnorm.py(450): _check_input_dim,,697
6083647123537.523,383547,383547,699,0.451,1062,python_function,X,<built-in method dim of Tensor object at 0x7f41663e0fe0>,,698
6083647123541.01,383547,383547,700,1.344,1063,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,697
6083647123543.31,383547,383547,701,0.536,1064,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,697
6083647123544.175,383547,383547,702,28.701,1065,python_function,X,<built-in method add_ of Tensor object at 0x7f408c6d2390>,,697
6083647123575.422,383547,383547,703,0.923,1066,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,697
6083647123577.451,383547,383547,704,0.679,1067,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,697
6083647123579.124,383547,383547,705,0.32,1068,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,697
6083647123580.335,383547,383547,706,0.315,1069,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,697
6083647123581.218,383547,383547,707,128.526,1070,python_function,X,torch/nn/functional.py(2781): batch_norm,,697
6083647123581.612,383547,383547,708,0.41,1071,python_function,X,<built-in function _has_torch_function_variadic>,,707
6083647123582.42,383547,383547,709,1.236,1072,python_function,X,<built-in method size of Tensor object at 0x7f41663e0fe0>,,707
6083647123584.05,383547,383547,710,3.248,1073,python_function,X,torch/nn/functional.py(2762): _verify_batch_size,,707
6083647123584.712,383547,383547,711,0.259,1074,python_function,X,<built-in function len>,,710
6083647123589.948,383547,383547,712,0.796,1075,python_function,X,torch/backends/__init__.py(38): __get__,,707
6083647123590.309,383547,383547,713,0.363,1076,python_function,X,<built-in function _get_cudnn_enabled>,,712
6083647123591.192,383547,383547,714,118.304,1077,python_function,X,<built-in method batch_norm of type object at 0x7f41e7e5f1c0>,,707
6083647123715.825,383547,383547,715,116.338,1078,python_function,X,nn.Module: ReLU6_12,12,682
6083647123717.112,383547,383547,716,114.514,1079,python_function,X,torch/nn/modules/module.py(1740): _call_impl,,715
6083647123717.607,383547,383547,717,1.257,1080,python_function,X,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>,,716
6083647123723.662,383547,383547,718,107.703,1081,python_function,X,torch/nn/modules/activation.py(268): forward,,716
6083647123724.578,383547,383547,719,106.49,1082,python_function,X,torch/nn/functional.py(1745): hardtanh,,718
6083647123724.869,383547,383547,720,0.371,1083,python_function,X,<built-in function _has_torch_function_unary>,,719
6083647123726.216,383547,383547,721,104.556,1084,python_function,X,<built-in function hardtanh_>,,719
6083647123838.53,383547,383547,722,57.266,1085,python_function,X,nn.Module: MaxPool2d_4,4,589
6083647123839.771,383547,383547,723,55.603,1086,python_function,X,torch/nn/modules/module.py(1740): _call_impl,,722
6083647123840.421,383547,383547,724,1.139,1087,python_function,X,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>,,723
6083647123843.535,383547,383547,725,51.661,1088,python_function,X,torch/nn/modules/pooling.py(212): forward,,723
6083647123845.264,383547,383547,726,49.387,1089,python_function,X,torch/_jit_internal.py(614): fn,,725
6083647123846.876,383547,383547,727,47.192,1090,python_function,X,torch/nn/functional.py(807): _max_pool2d,,726
6083647123847.121,383547,383547,728,0.156,1091,python_function,X,<built-in function _has_torch_function_unary>,,727
6083647123847.795,383547,383547,729,46.1,1092,python_function,X,<built-in method max_pool2d of type object at 0x7f41e7e5f1c0>,,727
6083647123899.429,383547,383547,730,1.576,1093,python_function,X,<built-in method size of Tensor object at 0x7f41663e0fe0>,,90
6083647123907.084,383547,383547,731,16.682,1094,python_function,X,<built-in method view of Tensor object at 0x7f408a819d00>,,90
6083647123927.628,383547,383547,732,2.12,1095,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,90
6083647123933.565,383547,383547,733,529.567,1096,python_function,X,nn.Module: Sequential_18,18,90
6083647123934.433,383547,383547,734,528.164,1097,python_function,X,torch/nn/modules/module.py(1740): _call_impl,,733
6083647123934.911,383547,383547,735,1.086,1098,python_function,X,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>,,734
6083647123937.38,383547,383547,736,524.964,1099,python_function,X,torch/nn/modules/container.py(248): forward,,734
6083647123937.837,383547,383547,737,1.647,1100,python_function,X,torch/nn/modules/container.py(240): __iter__,,736
6083647123938.521,383547,383547,738,0.28,1101,python_function,X,<built-in method values of collections.defaultdict object at 0x7f408de37ba0>,,737
6083647123939.019,383547,383547,739,0.314,1102,python_function,X,<built-in function iter>,,737
6083647123960.003,383547,383547,740,123.034,1103,python_function,X,nn.Module: Linear_0,0,736
6083647123961.105,383547,383547,741,121.35,1104,python_function,X,torch/nn/modules/module.py(1740): _call_impl,,740
6083647123961.461,383547,383547,742,0.409,1105,python_function,X,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>,,741
6083647123965.15,383547,383547,743,116.81,1106,python_function,X,torch/nn/modules/linear.py(124): forward,,741
6083647123968.054,383547,383547,744,0.47,1107,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,743
6083647123969.524,383547,383547,745,0.403,1108,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,743
6083647123972.118,383547,383547,746,109.575,1109,python_function,X,<built-in function linear>,,743
6083647124092.776,383547,383547,747,102.737,1110,python_function,X,nn.Module: Dropout_0,0,736
6083647124093.993,383547,383547,748,100.95,1111,python_function,X,torch/nn/modules/module.py(1740): _call_impl,,747
6083647124094.532,383547,383547,749,1.231,1112,python_function,X,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>,,748
6083647124097.607,383547,383547,750,97.034,1113,python_function,X,torch/nn/modules/dropout.py(69): forward,,748
6083647124101.617,383547,383547,751,92.666,1114,python_function,X,torch/nn/functional.py(1401): dropout,,750
6083647124102.144,383547,383547,752,0.318,1115,python_function,X,<built-in function _has_torch_function_unary>,,751
6083647124109.304,383547,383547,753,3.345,1116,python_function,X,torch/_VF.py(27): __getattr__,,751
6083647124111.823,383547,383547,754,0.682,1117,python_function,X,<built-in function getattr>,,753
6083647124116.441,383547,383547,755,77.628,1118,python_function,X,<built-in method dropout of type object at 0x7f41e7e5f1c0>,,751
6083647124208.739,383547,383547,756,83.759,1119,python_function,X,nn.Module: Linear_1,1,736
6083647124209.771,383547,383547,757,82.361,1120,python_function,X,torch/nn/modules/module.py(1740): _call_impl,,756
6083647124210.24,383547,383547,758,0.934,1121,python_function,X,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>,,757
6083647124212.387,383547,383547,759,79.384,1122,python_function,X,torch/nn/modules/linear.py(124): forward,,757
6083647124214.313,383547,383547,760,0.961,1123,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,759
6083647124216.167,383547,383547,761,0.401,1124,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,759
6083647124216.816,383547,383547,762,74.682,1125,python_function,X,<built-in function linear>,,759
6083647124297.22,383547,383547,763,72.284,1126,python_function,X,nn.Module: Dropout_1,1,736
6083647124298.228,383547,383547,764,70.86,1127,python_function,X,torch/nn/modules/module.py(1740): _call_impl,,763
6083647124298.618,383547,383547,765,0.979,1128,python_function,X,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>,,764
6083647124300.694,383547,383547,766,68.151,1129,python_function,X,torch/nn/modules/dropout.py(69): forward,,764
6083647124301.635,383547,383547,767,66.991,1130,python_function,X,torch/nn/functional.py(1401): dropout,,766
6083647124301.938,383547,383547,768,0.337,1131,python_function,X,<built-in function _has_torch_function_unary>,,767
6083647124306.621,383547,383547,769,1.036,1132,python_function,X,torch/_VF.py(27): __getattr__,,767
6083647124307.256,383547,383547,770,0.324,1133,python_function,X,<built-in function getattr>,,769
6083647124308.079,383547,383547,771,60.379,1134,python_function,X,<built-in method dropout of type object at 0x7f41e7e5f1c0>,,767
6083647124380.878,383547,383547,772,80.293,1135,python_function,X,nn.Module: Linear_2,2,736
6083647124381.98,383547,383547,773,78.68,1136,python_function,X,torch/nn/modules/module.py(1740): _call_impl,,772
6083647124382.405,383547,383547,774,0.842,1137,python_function,X,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>,,773
6083647124384.895,383547,383547,775,75.378,1138,python_function,X,torch/nn/modules/linear.py(124): forward,,773
6083647124386.521,383547,383547,776,0.766,1139,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,775
6083647124388.131,383547,383547,777,0.315,1140,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,775
6083647124388.645,383547,383547,778,71.439,1141,python_function,X,<built-in function linear>,,775
6083647124609.056,383547,383547,779,3798.409,1142,python_function,X,torch/profiler/profiler.py(766): step,,56
6083647124611.592,383547,383547,780,116.81,1143,python_function,X,torch/autograd/profiler.py(738): __exit__,,779
6083647124615.29,383547,383547,781,0.255,1144,python_function,X,torch/_jit_internal.py(103): is_scripting,,780
6083647124623.614,383547,383547,782,101.294,1145,python_function,X,torch/_ops.py(939): __call__,,780
6083647124625.34,383547,383547,783,78.547,1146,python_function,X,torch/_ops.py(993): _must_dispatch_in_python,,782
6083647124629.97,383547,383547,784,73.197,1147,python_function,X,torch/utils/_pytree.py(1197): tree_any,,783
6083647124638.02,383547,383547,785,64.891,1148,python_function,X,<built-in function any>,,784
6083647124638.949,383547,383547,786,43.141,1149,python_function,X,torch/utils/_pytree.py(890): tree_iter,,785
6083647124639.935,383547,383547,787,26.712,1150,python_function,X,torch/utils/_pytree.py(672): _is_leaf,,786
6083647124641.23,383547,383547,788,24.445,1151,python_function,X,torch/utils/_pytree.py(665): _get_node_type,,787
